VTX,IDX,in_POSITION0.x,in_POSITION0.y,in_POSITION0.z,in_COLOR0.x,in_COLOR0.y,in_COLOR0.z,in_COLOR0.w,in_TEXCOORD0.x,in_TEXCOORD0.y,in_TEXCOORD0.z,in_TEXCOORD0.w,in_TEXCOORD1.x,in_TEXCOORD1.y,in_TEXCOORD1.z,in_TEXCOORD1.w
107,1205,144.0902099609375,4.427130222320557,67.5712661743164,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,0.0,0.0,0.0,112.0838623046875,0.04352043196558952,0.2584609389305115,2.092865467071533
108,1206,143.10787963867188,6.08114767074585,68.0608901977539,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
109,1207,144.49111938476562,6.081147193908691,69.44413757324219,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,1.0,1.0,1.0,1.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
110,1208,145.3802490234375,4.582605838775635,68.55500030517578,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
111,1206,143.10787963867188,6.08114767074585,68.0608901977539,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
112,1208,145.3802490234375,4.582605838775635,68.55500030517578,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
113,1209,143.99700927734375,4.582606315612793,67.1717529296875,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.5490196078431373,0.0,0.0,0.0,0.0,-312.9100341796875,0.04746643081307411,0.37817272543907166,1.9902458190917969
114,1210,143.97914123535156,5.706061363220215,68.45172882080078,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
115,1211,145.10845947265625,5.706061363220215,69.58104705810547,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,1.0,1.0,1.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
116,1212,145.83436584472656,4.4826154708862305,68.85514068603516,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
117,1210,143.97914123535156,5.706061363220215,68.45172882080078,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
118,1212,145.83436584472656,4.4826154708862305,68.85514068603516,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
119,1213,144.70504760742188,4.4826154708862305,67.72582244873047,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,0.0,0.0,0.0,-224.1960906982422,0.04440895840525627,0.2817436456680298,2.0855040550231934
120,1214,144.18927001953125,5.568323135375977,68.24650573730469,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
121,1215,145.54246520996094,5.568323135375977,69.5997085571289,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,1.0,1.0,1.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
122,1216,146.41229248046875,4.102328300476074,68.72988891601562,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
123,1214,144.18927001953125,5.568323135375977,68.24650573730469,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
124,1216,146.41229248046875,4.102328300476074,68.72988891601562,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
125,1217,145.05909729003906,4.102328300476074,67.3766860961914,0.027450980392156862,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,0.0,0.0,0.0,21.777679443359375,0.03965238481760025,0.1797650009393692,2.051715850830078
126,1218,143.9769744873047,6.38509464263916,68.93758392333984,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,1.0,0.0,1.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
127,1219,144.81378173828125,6.38509464263916,69.7743911743164,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,1.0,1.0,1.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
128,1220,145.35166931152344,5.478536605834961,69.23650360107422,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,0.0,1.0,0.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
129,1218,143.9769744873047,6.38509464263916,68.93758392333984,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,1.0,0.0,1.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
130,1220,145.35166931152344,5.478536605834961,69.23650360107422,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,0.0,1.0,0.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
131,1221,144.51486206054688,5.478536605834961,68.39969635009766,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,0.0,0.0,0.0,-294.25848388671875,0.05640785023570061,0.6274881958961487,1.4601895809173584
132,1222,144.03750610351562,6.637654781341553,69.13710021972656,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,0.0,1.0,0.0,1.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
133,1223,145.0817413330078,6.6376543045043945,70.18133544921875,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,1.0,1.0,1.0,1.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
134,1224,145.75296020507812,5.506383419036865,69.51011657714844,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,1.0,0.0,1.0,0.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
135,1222,144.03750610351562,6.637654781341553,69.13710021972656,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,0.0,1.0,0.0,1.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
136,1224,145.75296020507812,5.506383419036865,69.51011657714844,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,1.0,0.0,1.0,0.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
137,1225,144.70872497558594,5.506383895874023,68.46588134765625,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.20392156862745098,0.0,0.0,0.0,0.0,166.713134765625,0.06308094412088394,0.7166627049446106,1.2268342971801758
138,1226,143.85121154785156,6.2750139236450195,68.01217651367188,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
139,1227,145.05691528320312,6.275013446807861,69.21788024902344,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,1.0,1.0,1.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
140,1228,145.83192443847656,4.968811988830566,68.44287109375,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
141,1226,143.85121154785156,6.2750139236450195,68.01217651367188,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,1.0,0.0,1.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
142,1228,145.83192443847656,4.968811988830566,68.44287109375,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,1.0,0.0,1.0,0.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
143,1229,144.626220703125,4.968812465667725,67.23716735839844,0.03137254901960784,0.01568627450980392,0.01568627450980392,0.5490196078431373,0.0,0.0,0.0,0.0,-214.35122680664062,0.04607264697551727,0.3313695192337036,2.0479414463043213
144,1230,143.1309814453125,6.507940292358398,67.49967193603516,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,0.0,1.0,0.0,1.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
145,1231,144.76034545898438,6.507940292358398,69.12903594970703,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,1.0,1.0,1.0,1.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
146,1232,145.80767822265625,4.742768287658691,68.08170318603516,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,1.0,0.0,1.0,0.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
147,1230,143.1309814453125,6.507940292358398,67.49967193603516,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,0.0,1.0,0.0,1.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
148,1232,145.80767822265625,4.742768287658691,68.08170318603516,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,1.0,0.0,1.0,0.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
149,1233,144.17831420898438,4.742768287658691,66.45233917236328,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.17254901960784313,0.0,0.0,0.0,0.0,-97.96145629882812,0.06525351852178574,0.7365561723709106,1.1757662296295166
150,1234,143.8760986328125,6.809634208679199,68.34577941894531,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,0.0,1.0,0.0,1.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
151,1235,145.3674774169922,6.809634208679199,69.837158203125,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,1.0,1.0,1.0,1.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
152,1236,146.32611083984375,5.1939496994018555,68.87852478027344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,1.0,0.0,1.0,0.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
153,1234,143.8760986328125,6.809634208679199,68.34577941894531,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,0.0,1.0,0.0,1.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
154,1236,146.32611083984375,5.1939496994018555,68.87852478027344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,1.0,0.0,1.0,0.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
155,1237,144.83473205566406,5.1939496994018555,67.38714599609375,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.11372549019607843,0.0,0.0,0.0,0.0,-313.5625915527344,0.07085069268941879,0.775387704372406,1.0819940567016602
156,1238,143.63087463378906,6.750613212585449,67.9832534790039,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,0.0,1.0,0.0,1.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
157,1239,145.1997833251953,6.750613212585449,69.55217742919922,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,1.0,1.0,1.0,1.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
158,1240,146.20826721191406,5.050919532775879,68.54369354248047,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,1.0,0.0,1.0,0.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
159,1238,143.63087463378906,6.750613212585449,67.9832534790039,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,0.0,1.0,0.0,1.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
160,1240,146.20826721191406,5.050919532775879,68.54369354248047,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,1.0,0.0,1.0,0.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
161,1241,144.6393585205078,5.050919532775879,66.97476959228516,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.2549019607843137,0.0,0.0,0.0,0.0,132.9879150390625,0.05941389873623848,0.6741708517074585,1.3382203578948975
162,1242,143.9248504638672,6.7396769523620605,68.19869995117188,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,0.0,1.0,0.0,1.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
163,1243,145.272705078125,6.739676475524902,69.54653930664062,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,1.0,1.0,1.0,1.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
164,1244,146.1390838623047,5.279489040374756,68.68016052246094,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,1.0,0.0,1.0,0.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
165,1242,143.9248504638672,6.7396769523620605,68.19869995117188,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,0.0,1.0,0.0,1.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
166,1244,146.1390838623047,5.279489040374756,68.68016052246094,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,1.0,0.0,1.0,0.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
167,1245,144.79122924804688,5.279489517211914,67.33232116699219,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.43529411764705883,0.0,0.0,0.0,0.0,68.50082397460938,0.05127236992120743,0.5066309571266174,1.7524240016937256
168,1246,143.2753448486328,6.812714576721191,67.41758728027344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,0.0,1.0,0.0,1.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
169,1247,144.85548400878906,6.812714099884033,68.99773406982422,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,1.0,1.0,1.0,1.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
170,1248,145.8711700439453,5.10086727142334,67.98204040527344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,1.0,0.0,1.0,0.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
171,1246,143.2753448486328,6.812714576721191,67.41758728027344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,0.0,1.0,0.0,1.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
172,1248,145.8711700439453,5.10086727142334,67.98204040527344,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,1.0,0.0,1.0,0.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
173,1249,144.29103088378906,5.100867748260498,66.40189361572266,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.16470588235294117,0.0,0.0,0.0,0.0,338.0556640625,0.06594963371753693,0.7422733902931213,1.1613550186157227
174,1250,143.82272338867188,6.827591896057129,67.86255645751953,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,1.0,0.0,1.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
175,1251,145.25698852539062,6.827591419219971,69.29682922363281,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,1.0,1.0,1.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
176,1252,146.17892456054688,5.273775100708008,68.3749008178711,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,0.0,1.0,0.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
177,1250,143.82272338867188,6.827591896057129,67.86255645751953,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,1.0,0.0,1.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
178,1252,146.17892456054688,5.273775100708008,68.3749008178711,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,1.0,0.0,1.0,0.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
179,1253,144.74465942382812,5.273775577545166,66.94062805175781,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.30980392156862746,0.0,0.0,0.0,0.0,-304.02679443359375,0.05634057894349098,0.6262825131416321,1.4633018970489502
180,1254,144.16226196289062,7.198653221130371,68.16188049316406,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,0.0,1.0,0.0,1.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
181,1255,145.60830688476562,7.198653221130371,69.60791778564453,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,1.0,1.0,1.0,1.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
182,1256,146.53781127929688,5.632083892822266,68.67842102050781,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,1.0,0.0,1.0,0.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
183,1254,144.16226196289062,7.198653221130371,68.16188049316406,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,0.0,1.0,0.0,1.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
184,1256,146.53781127929688,5.632083892822266,68.67842102050781,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,1.0,0.0,1.0,0.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
185,1257,145.09176635742188,5.632083892822266,67.23238372802734,0.03137254901960784,0.0196078431372549,0.01568627450980392,0.12941176470588237,0.0,0.0,0.0,0.0,-166.55433654785156,0.0694022923707962,0.7667547464370728,1.1017991304397583
